Datetime,Close,Signal,Session,QG,RSI_14,EMA_50,EMA_200,High,Low,SweepHi,SweepLo,Score
2025-09-24 03:45:00+00:00,18.355640411376953,FLAT,Asia,Q1,56.843012451356344,18.347903190519446,18.345850120449715,18.360000610351562,18.347999572753906,0,0,20
2025-09-24 04:00:00+00:00,18.3523006439209,FLAT,Asia,Q1,52.34421660947705,18.348075639672444,18.345914304762864,18.360000610351562,18.347000122070312,0,0,20
2025-09-24 04:15:00+00:00,18.344999313354492,FLAT,Asia,Q1,44.12270307170107,18.347954999424683,18.34590520037074,18.35700035095215,18.3435001373291,0,0,20
2025-09-24 04:30:00+00:00,18.34709930419922,FLAT,Asia,Q1,46.715019180262345,18.347921442749175,18.345917082000874,18.35300064086914,18.342500686645508,0,0,20
2025-09-24 04:45:00+00:00,18.34749984741211,FLAT,Asia,Q1,47.21800418279535,18.3479049095987,18.345932830910442,18.351999282836914,18.342500686645508,0,0,20
2025-09-24 05:00:00+00:00,18.344999313354492,FLAT,Asia,Q1,44.400246242393266,18.347790964647945,18.345923542178543,18.35300064086914,18.340999603271484,0,0,20
2025-09-24 05:15:00+00:00,18.34440040588379,FLAT,Asia,Q1,43.72717792810368,18.347658001559154,18.34590838659352,18.35300064086914,18.341999053955078,0,0,20
2025-09-24 05:30:00+00:00,18.346599578857422,FLAT,Asia,Q1,46.90971288746609,18.347616494786536,18.345915264128486,18.35300064086914,18.34149932861328,0,0,20
2025-09-24 05:45:00+00:00,18.342609405517578,FLAT,Asia,Q1,42.24169142913654,18.347420138344617,18.345882370012955,18.350000381469727,18.33799934387207,0,1,60
2025-09-24 06:00:00+00:00,18.33799934387207,FLAT,Asia,Q1,37.587796352941936,18.347050695424127,18.3458039319419,18.34600067138672,18.332500457763672,0,0,20
2025-09-24 06:15:00+00:00,18.34910011291504,FLAT,Asia,Q1,51.456537834808266,18.347131064737496,18.34583672976253,18.35700035095215,18.335500717163086,0,0,20
2025-09-24 06:30:00+00:00,18.350679397583008,FLAT,Asia,Q1,53.0548097730113,18.347270215045164,18.34588491551199,18.357999801635742,18.3435001373291,0,0,20
2025-09-24 06:45:00+00:00,18.352859497070312,FLAT,Asia,Q1,55.245385757407455,18.347489402575565,18.34595431433347,18.356000900268555,18.341999053955078,0,0,20
2025-09-24 07:00:00+00:00,18.344999313354492,FLAT,London,Q1,46.77138469113051,18.347391752017877,18.345944811836166,18.356000900268555,18.33799934387207,0,0,20
2025-09-24 07:15:00+00:00,18.350679397583008,FLAT,London,Q1,52.447749997743614,18.34752067929494,18.345991922142105,18.35700035095215,18.340999603271484,0,0,20
2025-09-24 07:30:00+00:00,18.34760093688965,FLAT,London,Q1,49.37454323642868,18.3475238266516,18.346007932239097,18.361000061035156,18.343000411987305,0,0,20
2025-09-24 07:45:00+00:00,18.345909118652344,FLAT,London,Q1,47.71966119621474,18.347460504769277,18.34600694901933,18.356000900268555,18.34000015258789,0,0,20
2025-09-24 08:00:00+00:00,18.363069534301758,FLAT,London,Q1,61.73076891161221,18.348072623574474,18.346176725987316,18.368000030517578,18.340499877929688,0,0,20
2025-09-24 08:15:00+00:00,18.368000030517578,FLAT,London,Q1,64.66121167507478,18.34885409051342,18.346393873296076,18.375,18.355499267578125,0,0,20
2025-09-24 08:30:00+00:00,18.3858699798584,FLAT,London,Q1,72.79293474534768,18.350305694017145,18.3467866703763,18.386999130249023,18.364999771118164,0,0,40
2025-09-24 08:45:00+00:00,18.373619079589844,FLAT,London,Q1,62.22219002567143,18.35121994443176,18.347053659522704,18.39299964904785,18.36549949645996,1,0,60
2025-09-24 09:00:00+00:00,18.371749877929688,FLAT,London,Q1,60.77210498393732,18.352025039863054,18.347299393039194,18.378000259399414,18.363500595092773,0,0,20
2025-09-24 09:15:00+00:00,18.37030029296875,FLAT,London,Q1,59.61185121291022,18.352741716455434,18.34752825771511,18.378000259399414,18.36199951171875,0,0,20
2025-09-24 09:30:00+00:00,18.36680030822754,FLAT,London,Q1,56.79251437868464,18.35329303377983,18.34772001941175,18.375999450683594,18.358999252319336,0,0,20
2025-09-24 09:45:00+00:00,18.364999771118164,FLAT,London,Q1,55.3424302728909,18.35375212151859,18.347891957239675,18.378999710083008,18.36199951171875,0,0,20
2025-09-24 10:00:00+00:00,18.375289916992188,FLAT,London,Q1,61.40717835519535,18.354596740948924,18.348164573754627,18.378000259399414,18.361499786376953,0,0,20
2025-09-24 10:15:00+00:00,18.38599967956543,FLAT,London,Q1,66.50557074869889,18.355828228737806,18.34854104246916,18.38599967956543,18.368000030517578,0,0,20
2025-09-24 10:30:00+00:00,18.389999389648438,FLAT,London,Q1,68.19542657431899,18.357168274263714,18.348953563336618,18.398000717163086,18.374500274658203,1,0,60
2025-09-24 10:45:00+00:00,18.393619537353516,FLAT,London,Q1,69.68616162596567,18.358597735561354,18.349398000889025,18.399999618530273,18.38599967956543,1,0,60
2025-09-24 11:00:00+00:00,18.392799377441406,FLAT,London,Q1,68.89825268681005,18.359938976419393,18.349829855382087,18.399999618530273,18.37700080871582,0,0,20
2025-09-24 11:15:00+00:00,18.390399932861328,FLAT,London,Q1,66.52833634450504,18.361133523730842,18.350233537745066,18.398000717163086,18.3799991607666,0,0,20
2025-09-24 11:30:00+00:00,18.39965057373047,FLAT,London,Q1,70.71118700602663,18.36264399627985,18.350725249545913,18.402999877929688,18.375999450683594,1,0,80
2025-09-24 11:45:00+00:00,18.41670036315918,FLAT,London,Q1,76.53220807942122,18.36476385380453,18.351381718338086,18.417999267578125,18.393999099731445,0,0,40
2025-09-24 12:00:00+00:00,18.410629272460938,FLAT,NY,Q1,71.1125018879679,18.36656249767341,18.351971246239806,18.422000885009766,18.395000457763672,1,0,80
2025-09-24 12:15:00+00:00,18.398000717163086,FLAT,NY,Q1,61.376023968221716,18.367795369025945,18.352429250925614,18.420000076293945,18.389999389648438,0,0,20
2025-09-24 12:30:00+00:00,18.416780471801758,FLAT,NY,Q1,68.3220173929151,18.369716353448528,18.353069561581098,18.41900062561035,18.392000198364258,0,0,20
2025-09-24 12:45:00+00:00,18.415000915527344,FLAT,NY,Q1,67.09076627704484,18.371492218628088,18.35368579395867,18.43000030517578,18.40999984741211,1,0,60
2025-09-24 13:00:00+00:00,18.412630081176758,FLAT,NY,Q1,65.3997939372212,18.373105468139798,18.354272304279252,18.423999786376953,18.404499053955078,0,0,20
2025-09-24 13:15:00+00:00,18.418489456176758,FLAT,NY,Q1,67.5749441308867,18.374885232376542,18.35491128091505,18.429000854492188,18.406999588012695,0,0,20
2025-09-24 13:30:00+00:00,18.40530014038086,FLAT,NY,Q1,58.63877980648057,18.37607797386691,18.355412662601278,18.429000854492188,18.39900016784668,0,0,20
2025-09-24 13:45:00+00:00,18.395360946655273,FLAT,NY,Q1,52.95560567813621,18.37683416887822,18.355810157965003,18.41900062561035,18.385000228881836,0,0,20
2025-09-24 14:00:00+00:00,18.39900016784668,FLAT,NY,Q1,54.68728742718979,18.377703423739728,18.35623990930711,18.41900062561035,18.388999938964844,0,0,20
2025-09-24 14:15:00+00:00,18.39887046813965,FLAT,NY,Q1,54.610135162465504,18.378533503912276,18.35666409397211,18.423999786376953,18.39150047302246,0,0,20
2025-09-24 14:30:00+00:00,18.38610076904297,FLAT,NY,Q1,47.50420834731869,18.378830259407597,18.356956996211622,18.406999588012695,18.3799991607666,0,0,20
2025-09-24 14:45:00+00:00,18.402999877929688,FLAT,NY,Q1,55.71638637446592,18.37977808758493,18.357415134338172,18.409000396728516,18.37299919128418,0,0,20
2025-09-24 15:00:00+00:00,18.40570068359375,FLAT,NY,Q1,56.87744087748065,18.380794659977433,18.3578955875646,18.413999557495117,18.392000198364258,0,0,20
2025-09-24 15:15:00+00:00,18.41699981689453,FLAT,NY,Q1,61.43318955317906,18.382214470052613,18.35848368934898,18.424999237060547,18.39550018310547,0,0,20
2025-09-24 15:30:00+00:00,18.435470581054688,FLAT,NY,Q1,67.481219068673,18.384302944993873,18.35924972807242,18.44671058654785,18.408000946044922,0,0,20
2025-09-24 15:45:00+00:00,18.445659637451172,FLAT,NY,Q1,70.25252267544488,18.386709089796124,18.360109528165744,18.452999114990234,18.42799949645996,1,0,100
2025-09-24 16:00:00+00:00,18.448179244995117,FLAT,NY,Q1,70.9126647357842,18.389119684117652,18.360985843756087,18.457000732421875,18.433500289916992,1,0,100
2025-09-24 16:15:00+00:00,18.439899444580078,FLAT,NY,Q1,65.74910991634715,18.391111047273043,18.361771053714534,18.457000732421875,18.43199920654297,0,0,20
2025-09-24 16:30:00+00:00,18.436199188232422,FLAT,NY,Q1,63.52297023548275,18.392879209663608,18.36251163216745,18.445999145507812,18.43000030517578,0,0,20
2025-09-24 16:45:00+00:00,18.437959671020508,FLAT,NY,Q1,64.14497993473984,18.394647070893292,18.363262358922206,18.44300079345703,18.427499771118164,0,0,20
2025-09-24 17:00:00+00:00,18.425939559936523,FLAT,Other,Q1,56.99834911330161,18.39587422732636,18.363886012663645,18.44099998474121,18.41900062561035,0,0,20
2025-09-24 17:15:00+00:00,18.427000045776367,FLAT,Other,Q1,57.44878369801393,18.397094847657733,18.364514012993126,18.43600082397461,18.418500900268555,0,0,20
2025-09-24 17:30:00+00:00,18.433000564575195,FLAT,Other,Q1,60.00181143728724,18.39850291498783,18.365195471217824,18.445999145507812,18.426000595092773,0,0,20
2025-09-24 17:45:00+00:00,18.436410903930664,FLAT,Other,Q1,61.418631388437404,18.399989502789513,18.365904082488598,18.44300079345703,18.426000595092773,0,0,20
2025-09-24 18:00:00+00:00,18.43000030517578,FLAT,Other,Q1,57.30917674199241,18.40116639700074,18.36654185584867,18.44499969482422,18.429000854492188,0,0,20
2025-09-24 18:15:00+00:00,18.4365291595459,FLAT,Other,Q1,60.22785448709033,18.40255317200251,18.367238246930235,18.43899917602539,18.424999237060547,0,0,20
2025-09-24 18:30:00+00:00,18.433000564575195,FLAT,Other,Q1,57.92295577554819,18.403747187397517,18.367892598349588,18.444000244140625,18.427000045776367,0,0,20
2025-09-24 18:45:00+00:00,18.433080673217773,FLAT,Other,Q1,57.96228865618665,18.404897520174785,18.368541235910467,18.441999435424805,18.42449951171875,0,0,20
2025-09-24 19:00:00+00:00,18.429309844970703,FLAT,Other,Q1,55.3399350972959,18.405854866245214,18.369145898687187,18.437999725341797,18.416000366210938,0,0,20
2025-09-24 19:15:00+00:00,18.433229446411133,FLAT,Other,Q1,57.49271167919122,18.406928379192895,18.36978354592822,18.43600082397461,18.420000076293945,0,0,20
2025-09-24 19:30:00+00:00,18.433460235595703,FLAT,Other,Q1,57.622243299733775,18.407968844149867,18.370417144830387,18.44700050354004,18.423999786376953,0,0,20
2025-09-24 19:45:00+00:00,18.429059982299805,FLAT,Other,Q1,54.22917717566631,18.408795947606727,18.371000655650978,18.437999725341797,18.420000076293945,0,0,20
2025-09-24 20:00:00+00:00,18.406999588012695,FLAT,Other,Q1,41.14744367351039,18.40872550213245,18.371358853982937,18.43199920654297,18.4060001373291,0,0,20
2025-09-24 20:15:00+00:00,18.41929054260254,FLAT,Other,Q1,48.58872440710857,18.409139817445006,18.37183578620801,18.423999786376953,18.405000686645508,0,0,20
2025-09-24 20:30:00+00:00,18.427669525146484,FLAT,Other,Q1,52.95569041795074,18.409866472648986,18.372391345799436,18.43000030517578,18.413000106811523,0,0,20
2025-09-24 20:45:00+00:00,18.399999618530273,FLAT,Other,Q1,40.67006238979674,18.40947953719335,18.372666054980836,18.43000030517578,18.388999938964844,0,0,20
2025-09-24 21:00:00+00:00,18.402000427246094,FLAT,Other,Q1,41.72290911835769,18.409186238764047,18.372957939281985,18.41950035095215,18.382999420166016,0,1,60
2025-09-24 21:15:00+00:00,18.392080307006836,FLAT,Other,Q1,38.11175322530105,18.408515417910824,18.37314821159766,18.396209716796875,18.38484001159668,0,0,20
2025-09-24 21:30:00+00:00,18.394580841064453,FLAT,Other,Q1,39.53242812036375,18.407968963916847,18.373361471592354,18.39480972290039,18.36400032043457,0,1,60
2025-09-24 21:45:00+00:00,18.394590377807617,FLAT,Other,Q1,39.53812871391274,18.407444313481193,18.373572704490016,18.39480972290039,18.375,0,0,20
2025-09-24 22:00:00+00:00,18.400999069213867,FLAT,Other,Q1,43.399751692424076,18.407191558804044,18.3738456036415,18.412220001220703,18.375,0,0,20
2025-09-24 22:15:00+00:00,18.410999298095703,FLAT,Other,Q1,48.88574854959593,18.40734088191352,18.374215292143532,18.415000915527344,18.39900016784668,0,0,20
2025-09-24 22:30:00+00:00,18.41489028930664,FLAT,Other,Q1,50.880664902440806,18.40763693710541,18.374620018483466,18.417360305786133,18.409000396728516,0,0,20
2025-09-24 22:45:00+00:00,18.41316032409668,FLAT,Other,Q1,49.94728936855868,18.40785354051683,18.375003504111458,18.41489028930664,18.409000396728516,0,0,20
2025-09-24 23:00:00+00:00,18.413360595703125,FLAT,Other,Q1,50.061499813292734,18.40806950346531,18.37538516671436,18.41506004333496,18.40999984741211,0,0,20
2025-09-24 23:15:00+00:00,18.415250778198242,FLAT,Other,Q1,51.19344504724015,18.40835112208229,18.375781839465446,18.416460037231445,18.409000396728516,0,0,20
2025-09-24 23:30:00+00:00,18.415000915527344,FLAT,Other,Q1,51.02878528761333,18.40861189829582,18.37617207902825,18.41900062561035,18.410999298095703,0,0,20
2025-09-24 23:45:00+00:00,18.413999557495117,FLAT,Other,Q1,50.33011268497821,18.40882317904873,18.376548471848817,18.422000885009766,18.41200065612793,0,0,20
2025-09-25 00:00:00+00:00,18.413999557495117,FLAT,Asia,Q1,50.33011268423709,18.409026174281923,18.37692111946719,18.422000885009766,18.411500930786133,0,0,20
2025-09-25 00:15:00+00:00,18.417909622192383,FLAT,Asia,Q1,53.230054414615005,18.409374544788218,18.377328965265452,18.422000885009766,18.411500930786133,0,0,20
2025-09-25 00:30:00+00:00,18.413000106811523,FLAT,Asia,Q1,49.33519063924895,18.409516723691095,18.377683901997255,18.42099952697754,18.409500122070312,0,0,20
2025-09-25 00:45:00+00:00,18.410619735717773,FLAT,Asia,Q1,47.51967678741925,18.409559979064692,18.37801162173577,18.42300033569336,18.405000686645508,0,0,20
2025-09-25 01:00:00+00:00,18.40999984741211,FLAT,Asia,Q1,47.03426471337761,18.40957722880381,18.37832991253852,18.41699981689453,18.405000686645508,0,0,20
2025-09-25 01:15:00+00:00,18.41510009765625,FLAT,Asia,Q1,51.430337799887845,18.409793811896062,18.378695785027254,18.42099952697754,18.40850067138672,0,0,20
2025-09-25 01:30:00+00:00,18.40999984741211,FLAT,Asia,Q1,47.210522976698826,18.40980189172022,18.379007268235064,18.417999267578125,18.405000686645508,0,0,20
2025-09-25 01:45:00+00:00,18.406200408935547,FLAT,Asia,Q1,44.294843356205256,18.409660657101213,18.379277846749495,18.416000366210938,18.40399932861328,0,0,20
2025-09-25 02:00:00+00:00,18.406400680541992,FLAT,Asia,Q1,44.48945156463626,18.409532814883207,18.379547725692703,18.413000106811523,18.399499893188477,0,0,20
2025-09-25 02:15:00+00:00,18.39900016784668,FLAT,Asia,Q1,39.05924104521621,18.409119769901384,18.379741282331054,18.41200065612793,18.398500442504883,0,0,20
2025-09-25 02:30:00+00:00,18.403499603271484,FLAT,Asia,Q1,43.56904740473196,18.408899371210016,18.37997768353444,18.406999588012695,18.398000717163086,0,0,20
2025-09-25 02:45:00+00:00,18.39900016784668,FLAT,Asia,Q1,40.35308157963385,18.40851116715655,18.38016696198531,18.406999588012695,18.398000717163086,0,0,20
2025-09-25 03:00:00+00:00,18.402000427246094,FLAT,Asia,Q1,43.355535171050015,18.408255844022808,18.380384210395867,18.406999588012695,18.398000717163086,0,0,20
2025-09-25 03:15:00+00:00,18.398000717163086,FLAT,Asia,Q1,40.433508905942006,18.40785368218517,18.380559499020418,18.406999588012695,18.39699935913086,0,0,20
2025-09-25 03:30:00+00:00,18.40089988708496,FLAT,Asia,Q1,43.41068056114436,18.407580984338104,18.38076189094146,18.406999588012695,18.39550018310547,0,1,60
2025-09-25 03:45:00+00:00,18.39699935913086,FLAT,Asia,Q1,40.47931852955382,18.4071660186437,18.380923457789116,18.40399932861328,18.39349937438965,0,1,60
2025-09-25 04:00:00+00:00,18.400999069213867,FLAT,Asia,Q1,44.60975504050414,18.40692417748959,18.381123215116727,18.406999588012695,18.394500732421875,0,0,20
2025-09-25 04:15:00+00:00,18.40180015563965,FLAT,Asia,Q1,45.42660922354456,18.40672323545626,18.381328955818447,18.406999588012695,18.395999908447266,0,0,20
2025-09-25 04:30:00+00:00,18.402099609375,FLAT,Asia,Q1,45.74868389655775,18.406541916786406,18.381535628988164,18.406999588012695,18.39699935913086,0,0,20
2025-09-25 04:45:00+00:00,18.39900016784668,FLAT,Asia,Q1,42.9249496062707,18.406246161926024,18.38170940549422,18.408000946044922,18.39699935913086,0,0,20
2025-09-25 05:00:00+00:00,18.407760620117188,FLAT,Asia,Q1,51.952042594267354,18.406305552443325,18.38196862156012,18.40999984741211,18.398000717163086,0,0,20
2025-09-25 05:15:00+00:00,18.408889770507812,FLAT,Asia,Q1,52.984221986458365,18.40640689432821,18.382236493688954,18.41200065612793,18.40250015258789,0,0,20
2025-09-25 05:30:00+00:00,18.4060001373291,FLAT,Asia,Q1,50.02264828785045,18.406390943073344,18.382472947854527,18.413000106811523,18.40250015258789,0,0,20
2025-09-25 05:45:00+00:00,18.403499603271484,FLAT,Asia,Q1,47.54599796756139,18.40627755719876,18.382682168306438,18.41200065612793,18.402000427246094,0,0,20
2025-09-25 06:00:00+00:00,18.409900665283203,FLAT,Asia,Q1,53.84562490151441,18.40641963986874,18.38295299912213,18.41699981689453,18.402999877929688,0,0,20
2025-09-25 06:15:00+00:00,18.410499572753906,FLAT,Asia,Q1,54.39747041321858,18.40657963723679,18.383227094382146,18.41900062561035,18.40250015258789,0,0,20
2025-09-25 06:30:00+00:00,18.40760040283203,FLAT,Asia,Q1,51.205769688804445,18.40661966726013,18.383469614864236,18.417999267578125,18.40250015258789,0,0,20
2025-09-25 06:45:00+00:00,18.406299591064453,FLAT,Asia,Q1,49.79405661546629,18.406607115252456,18.383696778806527,18.41200065612793,18.395999908447266,0,0,20
2025-09-25 07:00:00+00:00,18.426799774169922,FLAT,London,Q1,65.79749793965507,18.407398984229612,18.384125664332533,18.430999755859375,18.400999069213867,0,0,20
2025-09-25 07:15:00+00:00,18.41950035095215,FLAT,London,Q1,58.63108735817745,18.407873547630498,18.384477651264074,18.43000030517578,18.413999557495117,0,0,20
2025-09-25 07:30:00+00:00,18.41636085510254,FLAT,London,Q1,55.81528908823568,18.40820638321764,18.384794897073412,18.42683982849121,18.409000396728516,0,0,20
2025-09-25 07:45:00+00:00,18.41935920715332,FLAT,London,Q1,57.89505331960763,18.408643748862175,18.385138820556797,18.42840003967285,18.410499572753906,0,0,20
2025-09-25 08:00:00+00:00,18.406099319458008,FLAT,London,Q1,47.29318202125803,18.408543967316916,18.38534738273492,18.421709060668945,18.399999618530273,0,0,20
2025-09-25 08:15:00+00:00,18.405399322509766,FLAT,London,Q1,46.805897482843605,18.408420647912713,18.385546904523725,18.41581916809082,18.396499633789062,0,0,20
2025-09-25 08:30:00+00:00,18.4183292388916,FLAT,London,Q1,55.85403794397269,18.408809220107965,18.385873096905495,18.421110153198242,18.39900016784668,0,0,20
2025-09-25 08:45:00+00:00,18.416419982910156,FLAT,London,Q1,54.383038712837624,18.409107681394328,18.38617704601997,18.421689987182617,18.406999588012695,0,0,20
2025-09-25 09:00:00+00:00,18.410179138183594,FLAT,London,Q1,49.769005334539855,18.409149699307633,18.386415872807667,18.41670036315918,18.399499893188477,0,0,20
2025-09-25 09:15:00+00:00,18.416690826416016,FLAT,London,Q1,54.140973560477526,18.409445429782473,18.38671711612715,18.417800903320312,18.40399932861328,0,0,20
2025-09-25 09:30:00+00:00,18.419599533081055,FLAT,London,Q1,55.98389913691103,18.40984362991183,18.38704430435555,18.42462921142578,18.411500930786133,0,0,20
2025-09-25 09:45:00+00:00,18.420700073242188,FLAT,London,Q1,56.69303808231741,18.410269372787532,18.387379187628053,18.424100875854492,18.413000106811523,0,0,20
2025-09-25 10:00:00+00:00,18.4153995513916,FLAT,London,Q1,52.3209137234542,18.410470556262204,18.38765799721774,18.421600341796875,18.410999298095703,0,0,20
2025-09-25 10:15:00+00:00,18.4197998046875,FLAT,London,Q1,55.396152411763694,18.41083640914163,18.387977816197537,18.4207706451416,18.40999984741211,0,0,20
2025-09-25 10:30:00+00:00,18.41905975341797,FLAT,London,Q1,54.7564834618181,18.4111588932309,18.388287089204706,18.420429229736328,18.41349983215332,0,0,20
2025-09-25 10:45:00+00:00,18.424549102783203,FLAT,London,Q1,58.57731316155369,18.411683999487853,18.388647905260214,18.424720764160156,18.41349983215332,0,0,20
2025-09-25 11:00:00+00:00,18.436349868774414,FLAT,London,Q1,65.35153398795735,18.41265128847948,18.38912255166334,18.437009811401367,18.418500900268555,0,0,20
2025-09-25 11:15:00+00:00,18.433879852294922,FLAT,London,Q1,63.02810362472707,18.413483781178126,18.38956789793828,18.436870574951172,18.42449951171875,0,0,20
2025-09-25 11:30:00+00:00,18.440980911254883,FLAT,London,Q1,66.69418340272983,18.414562100004666,18.390079470210086,18.44232940673828,18.423999786376953,0,0,40
2025-09-25 11:45:00+00:00,18.452899932861328,FLAT,London,Q1,71.75651550134953,18.416065544430417,18.39070454944045,18.455520629882812,18.434499740600586,0,0,60
2025-09-25 12:00:00+00:00,18.433870315551758,FLAT,NY,Q1,56.88914718669616,18.4167637707489,18.39113405955101,18.454700469970703,18.426000595092773,0,0,20
2025-09-25 12:15:00+00:00,18.431039810180664,FLAT,NY,Q1,55.0617156687123,18.4173236154325,18.391531131696578,18.44561004638672,18.413999557495117,0,0,20
2025-09-25 12:30:00+00:00,18.466299057006836,FLAT,NY,Q1,68.59502199338084,18.419244220984435,18.3922750911524,18.493999481201172,18.424999237060547,0,0,40
2025-09-25 12:45:00+00:00,18.46636962890625,FLAT,NY,Q1,68.6153946442044,18.421092276197054,18.393012350234528,18.4879093170166,18.45599937438965,0,0,40
2025-09-25 13:00:00+00:00,18.4689998626709,FLAT,NY,Q1,69.41182866058864,18.422971005078384,18.393768444885637,18.493000030517578,18.451000213623047,0,0,40
2025-09-25 13:15:00+00:00,18.467500686645508,FLAT,NY,Q1,68.34720321855727,18.424717267100622,18.394502099032504,18.479999542236328,18.44700050354004,0,0,40
2025-09-25 13:30:00+00:00,18.49169921875,FLAT,NY,Q1,75.0099287823967,18.42734401030256,18.39546923455208,18.500999450683594,18.452999114990234,1,0,100
2025-09-25 13:45:00+00:00,18.46179962158203,FLAT,NY,Q1,58.59729136174242,18.42869521074489,18.396129238403127,18.49799919128418,18.450000762939453,0,0,40
2025-09-25 14:00:00+00:00,18.456499099731445,FLAT,NY,Q1,56.24764791449455,18.4297855593326,18.396729933540723,18.476999282836914,18.437999725341797,0,0,40
2025-09-25 14:15:00+00:00,18.444080352783203,FLAT,NY,Q1,51.07971659189648,18.43034613946792,18.3972010819909,18.46500015258789,18.437999725341797,0,0,40
2025-09-25 14:30:00+00:00,18.436460494995117,FLAT,NY,Q1,48.156118858077015,18.430585918116048,18.397591722916317,18.447999954223633,18.423999786376953,0,0,20
2025-09-25 14:45:00+00:00,18.428909301757812,FLAT,NY,Q1,45.383919014706386,18.43052016845494,18.39790334061623,18.450000762939453,18.415000915527344,0,0,20
2025-09-25 15:00:00+00:00,18.445899963378906,FLAT,NY,Q1,52.06984115964866,18.431123297667646,18.398380918952178,18.45599937438965,18.418500900268555,0,0,40
2025-09-25 15:15:00+00:00,18.426000595092773,FLAT,NY,Q1,45.10544544220621,18.43092240737059,18.398655741600344,18.44654083251953,18.42449951171875,0,0,20
2025-09-25 15:30:00+00:00,18.431489944458008,FLAT,NY,Q1,47.20327609716492,18.43094466372696,18.398982450086493,18.444000244140625,18.41699981689453,0,0,20
2025-09-25 15:45:00+00:00,18.440750122070312,FLAT,NY,Q1,50.63079917086834,18.43132919150513,18.3993980488127,18.444000244140625,18.422000885009766,0,0,40
2025-09-25 16:00:00+00:00,18.42799949645996,FLAT,NY,Q1,46.184800346409006,18.431198615228848,18.39968264033158,18.44700050354004,18.42300033569336,0,0,20
2025-09-25 16:15:00+00:00,18.441469192504883,FLAT,NY,Q1,51.0726438736427,18.431601382965166,18.40009842692037,18.451000213623047,18.427000045776367,0,0,40
2025-09-25 16:30:00+00:00,18.431800842285156,FLAT,NY,Q1,47.72213000702426,18.43160920489928,18.400413873839423,18.44499969482422,18.42650032043457,0,0,20
